REF#,id,name,ref,is_company,customer,supplier,parent_id,type,street,street2,zip,city,country_id/id,phone,mobile,fax,email,category_id/id,website,comment
base.res_partner_cre-p031,base.res_partner_743,บริษัท พีเคพี เอ็นเตอร์ไพร์ส จำกัด,CRE-P031,TRUE,FALSE,TRUE,,Default,148 หมุ่ 21 ถ.บางพลี-ตำหรุ,ต.บางพลีใหญ่ อ.บางพลี,10540,สมุทรปราการ,base.th,0-2755-3616-7,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-p030,base.res_partner_744,ห้างหุ้นส่วนจำกัด พี.พี.อีเล็คทริค แอนด์ ซัพพลาย,CRE-P030,TRUE,FALSE,TRUE,,Default,33/12-12 หมู่ 17 -,ต.บางพลีใหญ่ อ.บางพลี,10540,สมุทรปราการ,base.th,0-2337-3642,0-2751-0517,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-p029,base.res_partner_745,บริษัท พรมารีย์ ดีเวลว็อปเม้นท์ จำกัด,CRE-P029,TRUE,FALSE,TRUE,,Default,"147/28,30 หมู่ 1 ถ.เทพารักษ์",#NAME?,10270,สมุทรปราการ,base.th,0-2385-3501,"0-23853335,0-23853385,0-275478",,,base.res_partner_category_wholesaler,,
base.res_partner_cre-p028,base.res_partner_746,PENANSHIN SHIPPING (THAILAND) TLD.,CRE-P028,TRUE,FALSE,TRUE,,Default,,,,,base.th,0-2683-9570-2,0-2683-9733-7,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-p026,base.res_partner_747,บริษัท พี เอช ไล่ อีควิปเม้นท์ จำกัด,CRE-P026,TRUE,FALSE,TRUE,,Default,443 ม.6 -,ต.แพรกษา อ.เมือง,10280,สมุทรปราการ,base.th,0-2703-6514,0-2395-3344,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-p025,base.res_partner_748,PARKER CYCLE INDUSTRIES,CRE-P025,TRUE,FALSE,TRUE,,Default,"C-79, Phase V, Focal Point, Ludhiana-141-010",,,Ludhiana,base.in,+91 161 2673282,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-p024,base.res_partner_749,บริษัท ปิ่นทองกรุ๊ป แมนเนจเมนต์ แอนด์ คอนซัลแตนท์ จำกัด,CRE-P024,TRUE,FALSE,TRUE,,Default,39/9 อาคารปิ่นทอง ถ.พระราม 3,แขวงช่องนนทบุรี เขตยานนาวา,10120,กรุงเทพ,base.th,0-2683-1920,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-p023,base.res_partner_750,บริษัท เพิ่มชัยพาณิชย์ จำกัด,CRE-P023,TRUE,FALSE,TRUE,,Default,6/7-8 หมู่ 1 ซ.วัดหนามแดง ถ.ศรีนครินทร์,ต.บางแก้ว อ.บางพลี,10540,สมุทรปราการ,base.th,0-2383-3524-8,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-p021,base.res_partner_751,บริษัท พารากอน สตีล ซัพพลายส์ จำกัด,CRE-P021,TRUE,FALSE,TRUE,,Default,309 หมู่ 3 ถ.บางโปรง,ต.บางโปรง อ.เมือง,10270,สมุทรปราการ,base.th,0-2383-0746-7,0-2383-0493-4,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-p020,base.res_partner_752,บริษัท พี แอนด์ เอส เอ็นเตอร์ไพร์ส (ประเทศไทย) จำกัด,CRE-P020,TRUE,FALSE,TRUE,,Default,921/6-7 หมู่ 5 ถ.ศรีนครินทร์,ต.สำโรงเหนือ อ.เมือง,10270,สมุทรปราการ,base.th,0-2758-9070-7,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-p018,base.res_partner_753,บริษัท พี.เอช. เคมิคอล จำกัด,CRE-P018,TRUE,FALSE,TRUE,,Default,605/77 หมู่ 2 -,ต.บางปูใหม่ อ.เมื่อง,,สมุทรปราการ,base.th,0-27106368-70,081-618-5189,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-p017,base.res_partner_754,พิชัยการชุบ,CRE-P017,TRUE,FALSE,TRUE,,Default,,,,สมุทรปราการ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-p016,base.res_partner_755,บริษัท พีทูวี กรุ๊ป จำกัด,CRE-P016,TRUE,FALSE,TRUE,,Default,อาคารชัยโห ว่องไววิทย์ 889 หมู่ 5 ถ.ศรีนครินทร์,ต.สำโรงเหนือ อ.เมือง,10270,สมุทรปราการ,base.th,0-2748-6307,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-p015,base.res_partner_756,บริษัท พีพี บิสเน็สคอร์ปอเรชั่น จำกัด,CRE-P015,TRUE,FALSE,TRUE,,Default,1/1726 ซ.รร.บพิธวิทยา ถ.ริมทางรถไฟสายปากน้ำ,แขวงบางจาก เขตพระโขนง,10250,กรุงเทพ,base.th,0-2742-9635-6,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-p014,base.res_partner_757,ห้างหุ้นส่วนจำกัด ป. อร่ามรัตน์รักษาความปลอดภัย,CRE-P014,TRUE,FALSE,TRUE,,Default,259 หมู่ 4 -,ต.บางโปรง อ.เมือง,10270,สมุทรปราการ,base.th,01-483-8630,0-2383-0836,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-p011,base.res_partner_758,บริษัท พรีเมียร์ แพ็ค โปรดักส์ (2002) จำกัด,CRE-P011,TRUE,FALSE,TRUE,,Default,4/3 หมู่ 19 -,ต.บางพลีใหญ่ อ.บางพลี,10540,สมุทรปราการ,base.th,0-2317-9048,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-p010,base.res_partner_759,พี.ที. พลาสติก,CRE-P010,TRUE,FALSE,TRUE,,Default,123 ซ.บรรพต ถ.บำรุงเมือง,แขวงบ้านบาตร เขตป้อมปราบศัตรูพ่าย,10100,กรุงเทพ,base.th,0-2226-2106-7,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-p009,base.res_partner_760,แปดริ้วโครเมี่ยม,CRE-P009,TRUE,FALSE,TRUE,,Default,595/7 หมู่ 8 -,ต.เมืองเก่า อ.กบินทร์บุรี,25240,ปราจีนบุรี,base.th,0-3720-2801,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-p006,base.res_partner_761,บริษัท แพรกซ์แอร์ ( ประเทศไทย ) จำกัด,CRE-P006,TRUE,FALSE,TRUE,,Default,156 หมู่ 16 ถ.เทพารักษ์,ต.บางเสาธง กิ่งอ.บางเสาธง,10540,สมุทรปราการ,base.th,0-2313-1290,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-p005,base.res_partner_762,บริษัท เพิ่มสินสตีลเวิคส์ จำกัด (มหาชน),CRE-P005,TRUE,FALSE,TRUE,,Default,108/3 หมู่ 1 ถ.พระราม 2,ต.บางน้ำจืด อ.เมือง,74000,สมุทรสาคร,base.th,0-3482-5090-100,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-p004,base.res_partner_763,บริษัท พัฒนกิจโลหการ จำกัด,CRE-P004,TRUE,FALSE,TRUE,,Default,1704/11-14 หมู่ 6 ถ.เทพารักษ์,ต.เทพารักษ์ อ.เมืองสมุทรปราการ,10270,สมุทรปราการ,base.th,0-2385-1135,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-p003,base.res_partner_764,บริษัท แปซิฟิค ทูลส์ จำกัด,CRE-P003,TRUE,FALSE,TRUE,,Default,907 หมู่ 15 ถ.เทพารักษ์,,10540,สมุทรปราการ,base.th,0-2313-1199,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-n030,base.res_partner_765,"NINGBO RED LAND TRADE CO., LTD.",CRE-N030,TRUE,FALSE,TRUE,,Default,HANGZHOU BAY INDUSTRAL ZONE,,315300,NINGBO,base.ch,,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-n029,base.res_partner_766,"NINGBO SHUJIA INTERNATIONAL TRADING CO., LTD.",CRE-N029,TRUE,FALSE,TRUE,,Default,3/F NO.16 BEI - ER-HUAN ZHONG ROAD,,,NINGBO,base.ch,,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-n023,base.res_partner_767,บริษัท นิวแม็ก จำกัด,CRE-N023,TRUE,FALSE,TRUE,,Default,104/21 หมู่ 8 ถ.เฉลิมพระเกียริ ร.9,แขวงประเวศ เขตประเวศ,10250,กรุงเทพ,base.th,0-2726-8000,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-n021,base.res_partner_768,บริษัท เอ็น เอ คิว เอส จำกัด,CRE-N021,TRUE,FALSE,TRUE,,Default,128/64 ซ.รามคำแหง 24 ถ.รามคำแหง,แขวงหัวหมาก เขตบางกะปิ,10240,กรุงเทพ,base.th,0-2300-4373,"0-23004383,0-23004330",,,base.res_partner_category_wholesaler,,
base.res_partner_cre-n020,base.res_partner_769,นิวแสงทองแฟ็คทอรี่,CRE-N020,TRUE,FALSE,TRUE,,Default,33/86 ถ.สุนทรโกษา,แขวงคลองเตย เขตคลองเตย,10110,กรุงเทพ,base.th,0-2249-2148,0-2249-2322,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-n017,base.res_partner_770,"NINGBO WISDOM BICYCLE CO., LTD.",CRE-N017,TRUE,FALSE,TRUE,,Default,DAWAN VILLAGE,,,NINGBO,base.ch,,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-n016,base.res_partner_771,บริษัท เอ็น วาย เค โลจิสติกส์ (ประเทศไทย) จำกัด,CRE-N016,TRUE,FALSE,TRUE,,Default,"163 ชั้น 11,14,15 อาคารไทยสมุทรพาณิชย์ประกันภัย ถ.สุรวงศ์",แขวงสุริยวงศ์ เขตบางรัก,10600,กรุงเทพ,base.th,0-2206-8000,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-n015,base.res_partner_772,บริษัท นิวเวฟพลัส จำกัด,CRE-N015,TRUE,FALSE,TRUE,,Default,614 ถ.ลาดหญ้า,แขวงคลองสาน เขตคลองสาน,10600,กรุงเทพ,base.th,0-2439-4201-3,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-n014,base.res_partner_773,บริษัท เอ็น.วาย.เค.ชิปปิ้ง เซอร์วิส (ประเทศไทย) จำกัด,CRE-N014,TRUE,FALSE,TRUE,,Default,163 อาคารไทยสมุทรประกันภัย ชั้น9-11 ถ.สุรวงศ์,แขวงสุริยวงศ์ เขตบางรัก,10500,กรุงเทพ,base.th,0-2267-9900,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-n012,base.res_partner_774,บริษัท น่ำเฮี่ยง พลาสติก จำกัด,CRE-N012,TRUE,FALSE,TRUE,,Default,79/38 หมู่ 19 ซ.รัตนโชค 12 ถ.เทพารักษ์,ต.บางพลีใหญ่ อ.บางพลี,10540,สมุทรปราการ,base.th,0-2312-1982-3,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-n011,base.res_partner_775,บริษัท เอ็น.เอส.ซี.สตีล จำกัด,CRE-N011,TRUE,FALSE,TRUE,,Default,72/12 หมู่ 3 ถ.เทพารักษ์ กม. 10.5,ต.บางพลีใหญ่ อ.บางพลี,10540,สมุทรปราการ,base.th,0-2385-5143,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-n010,base.res_partner_776,ห้างหุ้นส่วนจำกัด นิวสกรีน พริ้นติ้ง แอนด์ โปรดักส์,CRE-N010,TRUE,FALSE,TRUE,,Default,37/1 หมู่ 7 ถ.สุขสวัสดิ์,แขวงราษฎร์บูรณะ เขตราษฎร์บูรณะ,10140,กรุงเทพ,base.th,0-2818-2948-9,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-n009,base.res_partner_777,"NINGBO SHUNFEN BICYCLE CO., LTD.",CRE-N009,TRUE,FALSE,TRUE,,Default,SHENGSHAN INDUSTRY ZON,,,NINGBO,base.ch,+86 574 63547288,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-n008,base.res_partner_778,บริษัท นภาภัณฑ์ ซัพพลาย จำกัด,CRE-N008,TRUE,FALSE,TRUE,,Default,93/124 หมู่ 3 ถ.บางนา-ตราด,ต.บางโฉลง อ.บางพลี,10540,สมุทรปราการ,base.th,0-2312-5104-7,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-n007,base.res_partner_779,บริษัท เอ็นไว เอ็นจิเนียริ่ง เซอร์วิส จำกัด,CRE-N007,TRUE,FALSE,TRUE,,Default,25-50-51 -,ต.ปากน้ำ อ.เมืองสมุทรปราการ,10280,สมุทรปราการ,base.th,0-2755-2352-3,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-n005,base.res_partner_780,บริษัท 127 จำกัด,CRE-N005,TRUE,FALSE,TRUE,,Default,127/7 ถ.นนทรี,แขวงช่องนนทบุรี เขตยานนาวา,10120,กรุงเทพ,base.th,0-2296-1458-67,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-n004,base.res_partner_781,บริษัท โงวฮก จำกัด,CRE-N004,TRUE,FALSE,TRUE,,Default,อาคารปัญจานี 127/9 ถ.รัชดาภิเษก,ช่องนนทรี ยานนาวา,10120,กรุงเทพ,base.th,0-2295-3737,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-n002,base.res_partner_782,นิมิต,CRE-N002,TRUE,FALSE,TRUE,,Default,105 หมู๋ 5 -,ต.โพตตลาดแก้ว อ.ท่าวุ้ง,,ลพบุรี,base.th,0-3664-5131,,,,base.res_partner_category_wholesaler,,
base.res_partner_cre-m030,base.res_partner_783,บริษัท เมทัลลิค ไพพ์ มิลล์ จำกัด,CRE-M030,TRUE,FALSE,TRUE,,Default,299 หมู่ 4 ต.แพรกษา,อ.เมือง,10280,สมุทรปราการ,base.th,0-2709-6741-2,,,,base.res_partner_category_wholesaler,,
